game_pk,game_date,home_odds,home_id,home_name,home_winner,home_win_pct_to_date,home_last5_o_hardhit,home_last5_o_launch_speed,home_last5_o_launch_angle,home_last5_o_xwoba,home_last_p_hardhit,home_last_p_launch_speed,home_last_p_launch_angle,home_last_p_xwoba,away_odds,away_id,away_name,away_winner,away_win_pct_to_date,away_last5_o_hardhit,away_last5_o_launch_speed,away_last5_o_launch_angle,away_last5_o_xwoba,away_last_p_hardhit,away_last_p_launch_speed,away_last_p_launch_angle,away_last_p_xwoba,home_last5_o_hardhit_diff,home_last5_o_launch_speed_diff,home_last5_o_xwoba_diff,home_last_p_hardhit_diff,home_last_p_launch_speed_diff,home_last_p_xwoba_diff
564734,2019-04-04,-,108,LAA,false,0.16666666666666666,31.119019855151787,87.22,12.459999999999999,0.2494,21.73913043478261,84.8,20.4,0.266,-,140,TEX,true,0.6666666666666666,47.242452536570184,90.66,10.42,0.3274,51.85185185185185,89.6,13.9,0.385,-16.123432681418397,-3.4399999999999977,-0.07800000000000001,-30.11272141706924,-4.799999999999997,-0.119
564735,2019-04-05,-,108,LAA,true,0.14285714285714285,33.607775477340695,87.22,9.92,0.2524,48.0,91.0,9.8,0.358,-,140,TEX,false,0.7142857142857143,47.116402116402114,90.62,12.3,0.3426,33.33333333333333,88.0,8.1,0.33,-13.508626639061418,-3.4000000000000057,-0.0902,14.666666666666671,3.0,0.02799999999999997
564736,2019-04-06,-,108,LAA,true,0.25,31.775416802876755,86.76,11.7,0.25880000000000003,45.45454545454545,89.1,14.6,0.275,-,140,TEX,false,0.625,46.74603174603174,91.03999999999999,13.24,0.3234,34.61538461538461,85.9,13.8,0.322,-14.970614943154985,-4.279999999999987,-0.06459999999999999,10.83916083916084,3.1999999999999886,-0.046999999999999986
564737,2019-04-07,-,108,LAA,true,0.3333333333333333,32.77541680287676,87.72,11.72,0.28900000000000003,28.000000000000004,87.8,15.0,0.37,-,140,TEX,false,0.5555555555555556,46.079365079365076,91.1,12.600000000000001,0.315,26.666666666666668,82.3,10.9,0.342,-13.303948276488313,-3.3799999999999955,-0.025999999999999968,1.3333333333333357,5.5,0.02799999999999997
564738,2019-04-08,-,108,LAA,true,0.4,35.156369183829135,88.25999999999999,12.459999999999999,0.33080000000000004,31.636363636363633,86.9,19.9,0.2885,-,158,MIL,false,0.8,45.578131545873475,89.88,9.86,0.34759999999999996,38.699690402476776,85.15,24.9,0.298,-10.42176236204434,-1.6200000000000045,-0.016799999999999926,-7.063326766113143,1.75,-0.009500000000000008
564740,2019-04-10,-,108,LAA,true,0.5,36.734469022798535,87.7,11.040000000000001,0.3456,54.55555555555556,93.65,13.5,0.34850000000000003,-,158,MIL,false,0.6666666666666666,47.443744194094826,91.06,9.719999999999999,0.38239999999999996,40.416666666666664,90.25,15.05,0.3075,-10.70927517129629,-3.3599999999999994,-0.036799999999999944,14.138888888888893,3.4000000000000057,0.041000000000000036
564741,2019-04-18,-,108,LAA,false,0.4444444444444444,42.62980030721966,89.55999999999999,16.46,0.328,26.757575757575754,84.76666666666667,14.666666666666666,0.3336666666666666,-,136,SEA,true,0.6190476190476191,39.32600732600733,88.7,17.699999999999996,0.22760000000000002,39.6911663216011,89.13333333333333,11.666666666666666,0.277,3.3037929812123323,0.8599999999999852,0.10039999999999999,-12.933590564025348,-4.36666666666666,0.05666666666666659
564742,2019-04-19,-,108,LAA,false,0.42105263157894735,43.69422607752779,90.16,15.98,0.34900000000000003,51.03703703703704,92.73333333333333,14.199999999999998,0.3673333333333333,-,136,SEA,true,0.6363636363636364,41.73460947654496,89.06,16.8,0.2712,NaN,NaN,NaN,0.2666,1.9596166009828266,1.0999999999999943,0.07780000000000004,NaN,NaN,0.10073333333333329
564743,2019-04-20,-,108,LAA,false,0.4,47.665654648956355,90.32000000000001,15.5,0.3428,41.234848484848484,88.39999999999999,15.899999999999999,0.34175,-,136,SEA,true,0.6521739130434783,44.23460947654496,89.9,17.72,0.3246,NaN,NaN,NaN,0.3362,3.4310451724113946,0.4200000000000017,0.018199999999999994,NaN,NaN,0.005549999999999999
564744,2019-04-21,-,108,LAA,true,0.38095238095238093,47.98823529411764,89.42,15.059999999999999,0.3252,NaN,NaN,NaN,NaN,-,136,SEA,false,0.6666666666666666,43.63937138130686,89.04,16.3,0.33199999999999996,41.9981884057971,90.525,15.85,0.34125,4.348863912810785,0.37999999999999545,-0.006799999999999973,NaN,NaN,NaN
564745,2019-04-22,-,108,LAA,false,0.4090909090909091,51.75746606334842,90.47999999999999,12.979999999999999,0.3834,35.73757763975155,89.075,16.075,0.33175,-,147,NYY,true,0.5238095238095238,49.07843137254902,92.38,13.48,0.3212,37.815425315425315,87.875,11.875,0.34975,2.679034690799398,-1.9000000000000057,0.06220000000000003,-2.077847675673766,1.2000000000000028,-0.018000000000000016
