game_pk,game_date,home_odds,home_id,home_name,home_winner,home_win_pct_to_date,home_last5_o_hardhit,home_last5_o_launch_speed,home_last5_o_launch_angle,home_last5_o_xwoba,home_last_p_hardhit,home_last_p_launch_speed,home_last_p_launch_angle,home_last_p_xwoba,away_odds,away_id,away_name,away_winner,away_win_pct_to_date,away_last5_o_hardhit,away_last5_o_launch_speed,away_last5_o_launch_angle,away_last5_o_xwoba,away_last_p_hardhit,away_last_p_launch_speed,away_last_p_launch_angle,away_last_p_xwoba,home_last5_o_hardhit_diff,home_last5_o_launch_speed_diff,home_last5_o_xwoba_diff,home_last_p_hardhit_diff,home_last_p_launch_speed_diff,home_last_p_xwoba_diff
776135,2025-09-28,200,108,LAA,false,0.4472049689440994,45.834920634920636,89.70000000000002,19.1,0.2974,27.27272727272727,85.1,7.5,0.359,-10000,117,HOU,true,0.5341614906832298,33.342279908996545,86.63999999999999,17.02,0.256,44.35837805935845,89.59166666666668,14.908333333333331,0.3143333333333333,12.49264072592409,3.0600000000000307,0.04139999999999999,-17.08565078663118,-4.4916666666666885,0.04466666666666669
776136,2025-09-28,-117,135,SD,true,0.5527950310559007,43.66027973158703,88.76,10.5,0.3376,31.023148148148145,84.75,17.775,0.29975,111,109,AZ,false,0.49382716049382713,38.60001335737661,86.97999999999999,6.739999999999999,0.3226,44.39108047884709,89.928125,11.553125,0.338875,5.060266374210421,1.7800000000000153,0.015000000000000013,-13.367932330698942,-5.178124999999994,-0.039124999999999965
776137,2025-09-28,-300,137,SF,true,0.4968944099378882,42.76591862798759,89.55999999999999,7.74,0.3512,39.541715162918585,88.33636363636364,6.548484848484848,0.2866666666666666,122,115,COL,false,0.2670807453416149,41.791304347826085,88.38,12.459999999999999,0.2662,43.17768199233716,90.46666666666665,17.033333333333335,0.334,0.9746142801615036,1.1799999999999926,0.08500000000000002,-3.635966829418578,-2.1303030303030113,-0.047333333333333394
776138,2025-09-28,128,133,ATH,false,0.4720496894409938,38.099715099715105,89.32,11.42,0.30379999999999996,NaN,NaN,NaN,NaN,-132,118,KC,true,0.5031055900621118,33.89264069264069,87.4,11.819999999999999,0.3012,39.33081623340354,88.41666666666667,11.891666666666666,0.2621666666666666,4.2070744070744155,1.9199999999999875,0.0025999999999999357,NaN,NaN,NaN
776139,2025-09-28,-109,136,SEA,false,0.5590062111801242,53.41272221032341,90.82000000000001,17.48,0.34259999999999996,47.36354603349047,90.61764705882352,13.217647058823529,0.33217647058823535,112,119,LAD,true,0.5714285714285714,40.55526083112291,89.26,17.66,0.3018,41.01636583513319,88.8047619047619,12.671428571428573,0.30804761904761907,12.857461379200501,1.5600000000000023,0.04079999999999995,6.347180198357279,1.8128851540616182,0.02412885154061628
776140,2025-09-28,-190,147,NYY,true,0.577639751552795,49.8424430641822,91.24,15.559999999999999,0.37120000000000003,40.58488184531741,89.97,18.5,0.31279999999999997,-115,110,BAL,false,0.4658385093167702,37.72510822510823,88.92,15.16,0.2846,37.43054980446285,88.26000000000002,15.86,0.26120000000000004,12.117334839073969,2.319999999999993,0.08660000000000001,3.1543320408545625,1.7099999999999795,0.051599999999999924
776141,2025-09-28,-220,143,PHI,true,0.5900621118012422,39.33928571428571,89.17999999999999,11.8,0.27880000000000005,39.587519757506755,88.04838709677419,6.619354838709678,0.27980645161290324,122,142,MIN,false,0.4382716049382716,41.313128976286876,89.67999999999999,12.54,0.2778,41.758041642753426,88.4904761904762,14.214285714285712,0.29876190476190473,-1.9738432620011679,-0.5,0.0010000000000000564,-2.1705218852466714,-0.442089093702009,-0.01895545314900149
776142,2025-09-28,-146,112,CHC,true,0.5652173913043478,45.63931313695379,90.02000000000001,8.22,0.34199999999999997,41.33261183261183,89.75,10.0,0.31116666666666665,138,138,STL,false,0.484472049689441,40.764784274529404,87.78,10.68,0.3034,NaN,NaN,NaN,NaN,4.874528862424384,2.240000000000009,0.03859999999999997,NaN,NaN,NaN
776143,2025-09-28,-120,120,WSH,false,0.40993788819875776,48.68071188071188,91.5,13.059999999999999,0.34879999999999994,44.32392594478525,88.35555555555555,10.716666666666665,0.3264444444444445,101,145,CWS,true,0.36645962732919257,38.218390804597696,87.34,9.66,0.2988,42.21002881871305,88.78214285714286,14.703571428571427,0.30874999999999997,10.462321076114186,4.159999999999997,0.04999999999999993,2.113897126072203,-0.42658730158730407,0.017694444444444513
776144,2025-09-28,-120,158,MIL,true,0.5962732919254659,39.112739112739106,88.26000000000002,15.14,0.298,35.38811176186218,87.47187500000001,13.515625000000002,0.282875,120,113,CIN,false,0.5121951219512195,43.931341931373495,90.17999999999999,13.539999999999997,0.2828,39.56312128430076,89.31562499999998,13.85625,0.31159374999999995,-4.818602818634389,-1.9199999999999733,0.015199999999999991,-4.175009522438586,-1.8437499999999716,-0.02871874999999996
