game_pk,game_date,home_odds,home_id,home_name,home_winner,home_win_pct_to_date,home_last5_o_hardhit,home_last5_o_launch_speed,home_last5_o_launch_angle,home_last5_o_xwoba,home_last_p_hardhit,home_last_p_launch_speed,home_last_p_launch_angle,home_last_p_xwoba,away_odds,away_id,away_name,away_winner,away_win_pct_to_date,away_last5_o_hardhit,away_last5_o_launch_speed,away_last5_o_launch_angle,away_last5_o_xwoba,away_last_p_hardhit,away_last_p_launch_speed,away_last_p_launch_angle,away_last_p_xwoba,home_last5_o_hardhit_diff,home_last5_o_launch_speed_diff,home_last5_o_xwoba_diff,home_last_p_hardhit_diff,home_last_p_launch_speed_diff,home_last_p_xwoba_diff
630099,2020-08-26,-124,109,AZ,false,0.41935483870967744,40.70357983401462,89.34,16.04,0.2698,38.60615079365079,88.8,17.483333333333334,0.37600000000000006,106,115,COL,true,0.5,30.107995452823037,87.85999999999999,12.260000000000002,0.3056,41.83022814968227,89.36666666666667,14.666666666666666,0.34800000000000003,10.595584381191582,1.4800000000000182,-0.0358,-3.2240773560314793,-0.5666666666666771,0.028000000000000025
630100,2020-08-01,120,109,AZ,false,0.375,34.78021978021978,87.6,8.639999999999999,0.29640000000000005,50.0,90.5,15.8,0.314,-138,119,LAD,true,0.625,38.8446519524618,87.84,15.040000000000001,0.3164,20.0,87.5,15.4,0.343,-4.064432172242022,-0.2400000000000091,-0.019999999999999962,30.0,3.0,-0.029000000000000026
630101,2020-08-02,148,109,AZ,false,0.3333333333333333,31.493506493506494,86.92,10.06,0.2754,36.84210526315789,89.5,25.2,0.235,-170,119,LAD,true,0.6666666666666666,37.12051402142732,87.84,14.639999999999997,0.33199999999999996,NaN,NaN,NaN,NaN,-5.627007527920824,-0.9200000000000017,-0.056599999999999984,NaN,NaN,NaN
630109,2020-08-04,112,109,AZ,false,0.3,28.530543530543525,86.17999999999999,8.16,0.2518,41.95804195804196,88.9,18.45,0.3915,-128,117,HOU,true,0.5555555555555556,29.864563886025643,85.66,17.0,0.2918,19.35483870967742,82.5,23.4,0.205,-1.3340203554821173,0.519999999999996,-0.03999999999999998,22.60320324836454,6.400000000000006,0.18650000000000003
630111,2020-08-06,-104,109,AZ,true,0.3333333333333333,35.56995239753861,87.78,9.620000000000001,0.32220000000000004,37.32057416267942,88.2,13.100000000000001,0.33399999999999996,-110,117,HOU,false,0.5454545454545454,38.059648371432715,89.13999999999999,18.48,0.362,NaN,NaN,NaN,NaN,-2.489695973894108,-1.3599999999999852,-0.03979999999999995,NaN,NaN,NaN
630117,2020-08-16,110,109,AZ,true,0.47619047619047616,36.33805410275998,87.14000000000001,6.2,0.3532,40.052083333333336,90.175,19.075,0.37675,-126,135,SD,false,0.5,34.62148365374171,85.98,12.98,0.3294,33.62193362193362,89.1,15.475,0.30425,1.7165704490182705,1.1600000000000108,0.023799999999999988,6.430149711399714,1.0750000000000028,0.07249999999999995
630118,2020-08-17,-108,109,AZ,true,0.5,36.02131202131202,86.74000000000001,6.480000000000001,0.3536,36.58885850991114,87.92500000000001,13.85,0.3155,-110,133,OAK,false,0.7272727272727273,35.459997274090234,88.10000000000001,18.040000000000003,0.36760000000000004,32.45931858632087,87.50000000000001,15.75,0.2695,0.5613147472217861,-1.3599999999999994,-0.014000000000000012,4.129539923590272,0.42499999999999716,0.045999999999999985
630145,2020-07-30,130,109,AZ,false,0.3333333333333333,28.933658933658933,86.92,6.22,0.251,40.0,90.9,27.9,0.345,-150,119,LAD,true,0.6666666666666666,38.513824884792626,87.86,14.419999999999998,0.35700000000000004,38.095238095238095,84.9,22.0,0.205,-9.580165951133694,-0.9399999999999977,-0.10600000000000004,1.904761904761905,6.0,0.13999999999999999
630174,2020-08-18,134,109,AZ,true,0.5217391304347826,41.676484435105124,88.32000000000001,10.0,0.3456,42.046056464855134,88.925,15.450000000000001,0.352,-154,133,OAK,false,0.6956521739130435,36.304441718534676,86.98,17.640000000000004,0.37039999999999995,22.095238095238095,84.125,10.725,0.27725,5.372042716570448,1.3400000000000034,-0.024799999999999933,19.95081836961704,4.799999999999997,0.07474999999999998
630193,2020-08-24,-160,109,AZ,false,0.4482758620689655,36.820795951230735,89.94000000000001,17.279999999999998,0.24820000000000003,NaN,NaN,NaN,NaN,138,115,COL,true,0.4642857142857143,25.73299545282304,87.2,8.219999999999999,0.28700000000000003,45.1984126984127,90.06666666666668,10.5,0.3343333333333333,11.087800498407695,2.740000000000009,-0.0388,NaN,NaN,NaN
