game_pk,game_date,home_odds,home_id,home_name,home_winner,home_win_pct_to_date,home_last5_o_hardhit,home_last5_o_launch_speed,home_last5_o_launch_angle,home_last5_o_xwoba,home_last_p_hardhit,home_last_p_launch_speed,home_last_p_launch_angle,home_last_p_xwoba,away_odds,away_id,away_name,away_winner,away_win_pct_to_date,away_last5_o_hardhit,away_last5_o_launch_speed,away_last5_o_launch_angle,away_last5_o_xwoba,away_last_p_hardhit,away_last_p_launch_speed,away_last_p_launch_angle,away_last_p_xwoba,home_last5_o_hardhit_diff,home_last5_o_launch_speed_diff,home_last5_o_xwoba_diff,home_last_p_hardhit_diff,home_last_p_launch_speed_diff,home_last_p_xwoba_diff
661032,2022-04-26,-155,108,LAA,true,0.5882352941176471,35.81067081067081,87.74000000000001,11.5,0.34400000000000003,34.943639291465374,87.65,22.45,0.27449999999999997,125,114,CLE,false,0.4375,27.259740259740262,85.2,14.0,0.25220000000000004,29.285714285714285,85.2,11.2,0.265,8.550930550930545,2.5400000000000063,0.09179999999999999,5.657925005751089,2.450000000000003,0.009499999999999953
661033,2022-04-24,-190,108,LAA,true,0.5333333333333333,37.80700780700781,87.52000000000001,10.879999999999999,0.3264,42.1583850931677,90.85,15.3,0.3345,155,110,BAL,false,0.4,39.26788589832068,89.78,12.059999999999999,0.31179999999999997,21.73913043478261,84.4,2.9,0.291,-1.4608780913128712,-2.259999999999991,0.014600000000000057,20.419254658385093,6.449999999999989,0.04350000000000004
661034,2022-04-25,100,108,LAA,true,0.5625,36.70810670810671,88.03999999999999,11.040000000000001,0.35040000000000004,40.35087719298245,86.75,7.1499999999999995,0.296,-120,114,CLE,false,0.4666666666666667,29.343073593073598,86.66,10.280000000000001,0.2748,33.95445134575569,88.0,12.133333333333333,0.2796666666666667,7.365033115033114,1.3799999999999955,0.07560000000000006,6.396425847226759,-1.25,0.01633333333333331
661035,2022-04-23,-250,108,LAA,false,0.5714285714285714,36.553446553446555,86.33999999999999,12.08,0.3134,35.416666666666664,86.25,8.6,0.1775,200,110,BAL,true,0.35714285714285715,40.04229667273146,90.25999999999999,10.26,0.301,34.88649940262844,88.5,10.100000000000001,0.29500000000000004,-3.488850119284905,-3.9200000000000017,0.012400000000000022,0.5301672640382264,-2.25,-0.11750000000000005
661036,2022-04-11,-145,108,LAA,true,0.25,32.89284245166598,87.725,11.575,0.309,NaN,NaN,NaN,NaN,120,146,MIA,false,0.3333333333333333,40.17094017094016,86.73333333333333,8.366666666666665,0.3153333333333333,NaN,NaN,NaN,NaN,-7.278097719274186,0.99166666666666,-0.006333333333333302,NaN,NaN,NaN
661037,2022-04-22,-190,108,LAA,false,0.6153846153846154,38.31297734523541,86.68,11.78,0.3352,49.25,91.1,15.75,0.346,155,110,BAL,true,0.3076923076923077,40.88263280718523,89.36,12.74,0.2854,38.81987577639751,87.65,8.35,0.306,-2.5696554619498215,-2.6799999999999926,0.04980000000000001,10.43012422360249,3.4499999999999886,0.03999999999999998
661038,2022-04-12,-165,108,LAA,true,0.4,34.14036091785452,88.66,13.12,0.3226,NaN,NaN,NaN,NaN,140,146,MIA,false,0.25,41.970310391363014,87.6,6.324999999999999,0.28975,NaN,NaN,NaN,NaN,-7.829949473508492,1.0600000000000023,0.03284999999999999,NaN,NaN,NaN
661039,2022-04-10,-105,108,LAA,false,0.3333333333333333,33.60071301247772,87.76666666666667,8.466666666666667,0.313,NaN,NaN,NaN,NaN,-115,117,HOU,true,0.6666666666666666,45.27777777777777,88.40000000000002,10.833333333333334,0.3153333333333333,NaN,NaN,NaN,NaN,-11.677064765300052,-0.6333333333333542,-0.0023333333333332984,NaN,NaN,NaN
661040,2022-04-09,-105,108,LAA,true,0.0,26.871657754010695,86.55,7.800000000000001,0.27549999999999997,NaN,NaN,NaN,NaN,-115,117,HOU,false,1.0,51.25,90.4,13.35,0.368,NaN,NaN,NaN,NaN,-24.378342245989305,-3.8500000000000085,-0.09250000000000003,NaN,NaN,NaN
661041,2022-04-08,-110,108,LAA,false,0.0,27.27272727272727,86.5,-2.5,0.256,NaN,NaN,NaN,NaN,-110,117,HOU,true,1.0,40.0,86.6,9.8,0.306,NaN,NaN,NaN,NaN,-12.72727272727273,-0.09999999999999432,-0.04999999999999999,NaN,NaN,NaN
